in_id,query,answers_text,answers_count
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",погрязший в бумагах,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",пожиратель бумаги,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",сборщик макулатуры,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",стопка бумаг,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",человек в бумажках,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",человек который плодит бумаги,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",человек-бумажка,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""бумажный червь""",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",беспощадный бумагомаратель,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бессмысленная бумажная волокит,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бумагамаратель,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бумагоед,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бумаголюб,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бумагомарака,4.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бумагомарание,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бумагомаратель,21.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","бумагомаратель,",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бумагомарательство,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бумагопреклонный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",администрация по бумажкам,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",графоман,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",делопроизводитель,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",делопроизводство,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бумажный произвол,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",работает для галочки,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",создающий видимость деятельнос,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",фиктивность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",показуха,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",много лишней отчетности,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",много отчетов,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",ненужные отчеты,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",отчет,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",отчёт ради отчёта,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",отчетность,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",отчеты,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",отчёты и опросы,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",отчёт,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""душнила""",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",«душнила»,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",въедливый,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",дотошность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",дотошный,13.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",душная зануда,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",душнила,9.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",душный,4.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",зануда,47.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",занудный,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",занудство,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",мелочный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",ненужный педантизм,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",педант,7.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",педант.,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",перфекционист,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",придирки,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",придирки до неважных мелочей,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",придирчивость,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",придирчивый,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",скрупулезность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",скрупулёзность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",скурпулезность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",чересчур правильный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",педантичный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",запятуепривержинец,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",зацикленный на ненужных мелоча,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",недовольный жизнью зануда,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",нудила,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",нудно,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",нудный,6.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",нудный человек,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""заевшийся""",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",толстопуз,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",толстый,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""замок"" ф. кафка",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""заноза""",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""редиска""",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",гад,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",заноза,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",зараза,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",негодяй,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""каждый суслик - агроном""",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",«эксперт»,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",каждый суслик агроном,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",псевдопрофи,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""паленый"" самогон на поминках",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""ручник"" (ручной тормоз)",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""тормоз""",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",задерживающий процесс,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",задержка,4.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",задержка; круговорот; душнила;,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",замедление,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",замедление времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",замедлитель,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",замедлитель работы,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",замедляющий,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",заминка,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затормаживающий,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивает принятие решений,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивание,6.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивание дела,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивание процесса,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивание процессов,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягиватель,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягиватель процессов,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивать,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивающий,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивающий процесс,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивающий процессы,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затяжной,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затянувшийся,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",звтягивание,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",идеалист тормозящий процесс,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",канитель,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",затягивание времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",останавливающий,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",останавливающий работу,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",торможение,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормоз,29.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормоз деятельности,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормоз производства,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормоз процесса,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормозит процесс,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормозитель,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормозной,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормозящий,4.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормозящий процедуру,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормозящий процесс,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тот кто затягивает дело,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",удерживающий процесс,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",производственный тормоз,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",ручник,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",срыв сроков,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",стоп,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",стоп-кран,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",стопор,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",увеличение времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",увеличивающий сроки,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",удлинитель,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",удлиняющий,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","человек ""затягивающий"" рабочий",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",задержки,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","""старовер""",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",архаичный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",динозавр,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",закоренелый,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",закостенелость,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",закостенелый,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",заскорузлость,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",застой,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",консервативность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",консервативный,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",консерватизм,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",консерватор,7.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",костный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",мракобес,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",несовременный,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",отсталый,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",регрессивный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",ретроград,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",рудимент,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",старовер,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",старорежимник,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",устаревший,10.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",устаревший нудный человек,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",устарелый,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",косность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",7 кругов ада,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",ад,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","www.buro.ru -""бюрократ"" мебель",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",австро-венгрия,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",автократ,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",властитель,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",властный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",власть,23.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",господство,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",властолюбие,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",администратор,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",администрация,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",администрация ; канцелярия,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",директор по общим вопросам,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",управленец,6.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",управление,8.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",управление власть чиновник,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",управление чиновник власть,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",агломерат,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",аккуратный требовательный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",внимательный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",алчный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",жадность,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",жлоб,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",требования,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",требовательность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",анти-продуктивный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",антирезультативный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",аппарат,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",асоциальный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",балласт,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",атавизм,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",барьер,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",камень преткновения,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",мешает проекту,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",мешает работать,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",мешающий,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",преграда,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",преграда на пути прогресса!,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",препятствие,6.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",препятствие прогрессу,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",препятствия,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",препятствование,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",препятствующий,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",человек который мешает работе,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",создающий препоны,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тормоз прогресса,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бегемот,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",беда,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",без инициативный к работе,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безынициативный,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",инертность,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",не способен предлагать новое,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",отсутствие инициативы,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безвыходность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",неизбежность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бездарный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бездействие,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бездельник,8.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бездельник с требованиями,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бездельник.,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",ленивец,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",ленивый,6.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",лентяй,12.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",лень,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",лоботряс,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",лодырь,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",трутень,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бездушный,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",камень,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",сухарь,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безнаказанность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безопасность,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безответсвенный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безответственность,4.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безответственный,6.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",неответственный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безответнный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безразличный,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",безуспешный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бесконечное согласование,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бесконечность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бесконечность - не предел,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бесконечный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",большой круг согласований,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",валакита,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",волокита,126.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",волокита проволочка переделка,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",волокитчик,35.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",волокта,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",вор времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",временной воришка,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",время,9.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",времязатратный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",времякрад,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",времяпожиратель,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",времятрат,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",длительное ожидание,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",длительность,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",длительный,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",долгий,12.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",долго,6.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",долго и не нужно,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",долго и нудно,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""","долго но ""все ходы записаны""",1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",долгое согласование различных,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",долгоиграющий.,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",долгосогласующий))),1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",крадет время,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",медленная работа,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",медленно,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",медленный,6.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",медлительность,6.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",медлительный,4.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",много времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",не ценящий чужое время,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",обесценивание времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",поглотитель времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",пожиратель времени,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",похититель времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",прожигатель времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",убийца времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",украденное время,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",человек крадущий время,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",пробуксовка,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",проволока,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",проволочка,5.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",проволочки,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",продолжительность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",создающий волокиту,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тяжатель волокита отписка,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",промедление,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",резинотянутель,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",таймкиллер,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",топтание на месте,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тягомот,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тягомотина,11.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тянучка,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бесполезная работа,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бесполезно,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бесполезность,5.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бесполезный,15.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бесполезный работник,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бессмысленно,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бессмысленный,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бессполезность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",генератор бесцельной работы,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",кадровый мусор,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",мартышкин труд,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бессмысленная трата времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",потеря времени,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",потерянное время,4.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",потерянный человек,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",потерять много времени,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",потраченное время,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",трата времени,4.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",тратить время зря,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",бестолковый,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",блок собственных сил,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",блюститель правил и порядка,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",законник,2.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",законозависимый,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",заложник инструкций,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",зарегламентированность,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",зарегламентированный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",излишне регламентированный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",исключительно по правилам,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",кандовые 100листовый регламент,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",максимально регламентировано,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",мышление в рамках регламентов,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",норма,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",правила,4.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",правила ради правил,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",правило,3.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",правильный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",псевдоправильный,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",следует правилам,1.0
23097.0,"Напишите свою ассоциацию со словом ""бюрократ""",четкие правила,1.0
